# energy dos(up) dos(down)
5.854999999999683347e+00 2.688700298576639572e-03 -2.111343938597283997e-03
5.864999999999683133e+00 2.956653092109986364e-03 -1.667565169579922346e-03
5.874999999999682920e+00 3.218958681686723191e-03 -1.337001780058620984e-03
5.884999999999682707e+00 3.469664545342595208e-03 -1.101176550309055854e-03
5.894999999999682494e+00 3.702683831148217541e-03 -9.437860038357519807e-04
5.904999999999682281e+00 3.912035850910343393e-03 -8.546797606306791089e-04
5.914999999999682068e+00 4.092098489013914174e-03 -8.194425352103815261e-04
5.924999999999681854e+00 4.237857845571962531e-03 -8.391275433913244000e-04
5.934999999999681641e+00 4.345139727698008221e-03 -8.995369887712008090e-04
5.944999999999681428e+00 4.410808105167033505e-03 -9.973570745144160529e-04
5.954999999999681215e+00 4.432917372800997298e-03 -1.125649825789480467e-03
5.964999999999681002e+00 4.410808105167033505e-03 -1.283952545742121296e-03
5.974999999999680789e+00 4.345139727698008221e-03 -1.474971549737870945e-03
5.984999999999680576e+00 4.237857845571962531e-03 -1.687431190100738623e-03
5.994999999999680362e+00 4.092098489013914174e-03 -1.918426922389696726e-03
6.004999999999680149e+00 3.912035850910343393e-03 -2.162452552443600018e-03
6.014999999999679936e+00 3.702683831148217541e-03 -2.423946832349687178e-03
6.024999999999679723e+00 3.471151623453750442e-03 -2.690907693815502641e-03
6.034999999999679510e+00 3.221166076925586260e-03 -2.958140170221141597e-03
6.044999999999679297e+00 2.959897111766100243e-03 -3.218958681686723191e-03
6.054999999999679083e+00 2.696394475547448169e-03 -3.469664545342595208e-03
6.064999999999678870e+00 2.431916859178266405e-03 -3.702683831148217541e-03
6.074999999999678657e+00 2.173917538387972696e-03 -3.912035850910343393e-03
6.084999999999678444e+00 1.927324337516766063e-03 -4.092098489013914174e-03
6.094999999999678231e+00 1.696462230300220444e-03 -4.237857845571962531e-03
6.104999999999678018e+00 1.485042713148426166e-03 -4.345139727698008221e-03
6.114999999999677804e+00 1.299174411060959305e-03 -4.410808105167033505e-03
6.124999999999677591e+00 1.139958344748663588e-03 -4.432917372800997298e-03
6.134999999999677378e+00 1.007296454216984310e-03 -4.410808105167033505e-03
6.144999999999677165e+00 9.055833603144769917e-04 -4.345139727698008221e-03
6.154999999999676952e+00 8.372532607645524630e-04 -4.237857845571962531e-03
6.164999999999676739e+00 8.049386929134965969e-04 -4.092098489013914174e-03
6.174999999999676525e+00 8.116368215425147012e-04 -3.912035850910343393e-03
6.184999999999676312e+00 8.608550309781529825e-04 -3.704170909259372774e-03
6.194999999999676099e+00 9.567244261139435518e-04 -3.471871940581458277e-03
6.204999999999675886e+00 1.104070673351483910e-03 -3.225176857565147104e-03
6.214999999999675673e+00 1.308432750818605854e-03 -2.965787903336211066e-03
6.224999999999675460e+00 1.576021663125185338e-03 -2.701987593895834733e-03
6.234999999999675246e+00 1.913613065975597587e-03 -2.439839821571213475e-03
6.244999999999675033e+00 2.328370101231892839e-03 -2.185023063901849871e-03
6.254999999999674820e+00 2.827595608780523843e-03 -1.942726838571057517e-03
6.264999999999674607e+00 3.418416266257909460e-03 -1.717598346400632872e-03
6.274999999999674394e+00 4.107405064336920944e-03 -1.519686966073157579e-03
6.284999999999674181e+00 4.900152738034492528e-03 -1.343573655593011335e-03
6.294999999999673967e+00 5.800803152966552828e-03 -1.196761238714709854e-03
6.304999999999673754e+00 6.811571928099060050e-03 -1.082593125301790395e-03
6.314999999999673541e+00 7.932271443698096780e-03 -1.004377975077163417e-03
6.324999999999673328e+00 9.159868479290055390e-03 -9.655554185032789007e-04
6.334999999999673115e+00 1.048810268948722688e-02 -9.698564492078380877e-04
6.344999999999672902e+00 1.190719462142624842e-02 -1.021444567355474058e-03
6.354999999999672688e+00 1.340367073620692129e-02 -1.125024187888506479e-03
6.364999999999672475e+00 1.495933789965084477e-02 -1.285903818959092514e-03
6.374999999999672262e+00 1.655571452024194243e-02 -1.510003052653350426e-03
6.384999999999672049e+00 1.816725831195995650e-02 -1.803794494637612827e-03
6.394999999999671836e+00 1.976707512291250857e-02 -2.174174399802800747e-03
6.404999999999671623e+00 2.132608211829604278e-02 -2.628258977409434274e-03
6.414999999999671410e+00 2.281381130573528759e-02 -3.173107056372243343e-03
6.424999999999671196e+00 2.419933984531817336e-02 -3.815373991126887101e-03
6.434999999999670983e+00 2.545379818626762256e-02 -4.560906215873457119e-03
6.444999999999670770e+00 2.654620978732957423e-02 -5.414290529563855862e-03
6.454999999999670557e+00 2.745163336381169911e-02 -6.378376760574255323e-03
6.464999999999670344e+00 2.814787408421360118e-02 -7.453796608425792766e-03
6.474999999999670131e+00 2.861738324216184237e-02 -8.638504844578426267e-03
6.484999999999669917e+00 2.885098331506685126e-02 -9.927371321745525126e-03
6.494999999999669704e+00 2.883796348058090264e-02 -1.131185306313576069e-02
6.504999999999669491e+00 2.858055471653253576e-02 -1.277977481183301643e-02
6.514999999999669278e+00 2.808540296755101390e-02 -1.431524364266431593e-02
6.524999999999669065e+00 2.736537869219912711e-02 -1.589871852333524238e-02
6.534999999999668852e+00 2.643915504030715929e-02 -1.750625730280941372e-02
6.544999999999668638e+00 2.533056051462207608e-02 -1.911423525461816708e-02
6.554999999999668425e+00 2.406774073170534628e-02 -2.069285967417305860e-02
6.564999999999668212e+00 2.268217387850570560e-02 -2.221214795650012716e-02
6.574999999999667999e+00 2.120759121375020984e-02 -2.364132499061751685e-02
6.584999999999667786e+00 1.967885700796562914e-02 -2.495129627474811096e-02
6.594999999999667573e+00 1.813086150194818599e-02 -2.611046643748685808e-02
6.604999999999667359e+00 1.659747598749696310e-02 -2.709287667432649580e-02
6.614999999999667146e+00 1.511061150218795564e-02 -2.787492940124739610e-02
6.624999999999666933e+00 1.369941268358955064e-02 -2.843732060405827072e-02
6.634999999999666720e+00 1.239258119737369872e-02 -2.876881662171287823e-02
6.644999999999666507e+00 1.120743314697499396e-02 -2.885641900213443620e-02
6.654999999999666294e+00 1.016521728579497172e-02 -2.869992382525035982e-02
6.664999999999666080e+00 9.277119690085867260e-03 -2.830349002185982357e-02
6.674999999999665867e+00 8.553302895457361513e-03 -2.767755002100039802e-02
6.684999999999665654e+00 7.998701576111820130e-03 -2.683848928112827700e-02
6.694999999999665441e+00 7.614208240009997034e-03 -2.580809455987263801e-02
6.704999999999665228e+00 7.396939702270607930e-03 -2.461279970068958739e-02
6.714999999999665015e+00 7.340558067257236738e-03 -2.328276834023633446e-02
6.724999999999664801e+00 7.435632430808832363e-03 -2.185086078090232864e-02
6.734999999999664588e+00 7.670032172971776897e-03 -2.035153676278675730e-02
6.744999999999664375e+00 8.029346868556819922e-03 -1.881974673039142620e-02
6.754999999999664162e+00 8.497330782824961959e-03 -1.728986146376212951e-02
6.764999999999663949e+00 9.056371137273372049e-03 -1.579468399453425390e-02
6.774999999999663736e+00 9.687978596031196488e-03 -1.436457920308603642e-02
6.784999999999663522e+00 1.037329581458577496e-02 -1.302972041860048225e-02
6.794999999999663309e+00 1.109361578899421136e-02 -1.180906294484070432e-02
6.804999999999663096e+00 1.183089678277665473e-02 -1.072557697354090643e-02
6.814999999999662883e+00 1.256825560778855599e-02 -9.792170846110424126e-03
6.824999999999662670e+00 1.329339104488589003e-02 -9.020657230895821194e-03
6.834999999999662457e+00 1.398751644508777238e-02 -8.417487821148962601e-03
6.844999999999662244e+00 1.464410642124210765e-02 -7.984892336282557734e-03
6.854999999999662030e+00 1.525340220357013915e-02 -7.721113630785598168e-03
6.864999999999660929e+00 1.580770122074020775e-02 -7.620712484524240146e-03
6.874999999999662492e+00 1.630840242103846413e-02 -7.674927097301173853e-03
6.884999999999660503e+00 1.675165119409433370e-02 -7.872076173992078110e-03
6.894999999999662066e+00 1.714144609455211382e-02 -8.197998121230518423e-03
6.904999999999660076e+00 1.747578616675887417e-02 -8.636521572091333809e-03
6.914999999999661640e+00 1.776033918251118671e-02 -9.169963683100757976e-03
6.924999999999659650e+00 1.799735269656876219e-02 -9.779652134391667723e-03
6.934999999999661213e+00 1.819378886482250074e-02 -1.044646453005780226e-02
6.944999999999659224e+00 1.835538127384029120e-02 -1.115137526016424414e-02
6.954999999999660787e+00 1.848265142780302142e-02 -1.187599542748162852e-02
6.964999999999658797e+00 1.857823218514657523e-02 -1.260308692827112609e-02
6.974999999999660361e+00 1.864387564266333647e-02 -1.331702806331422871e-02
6.984999999999658371e+00 1.868206268584897065e-02 -1.400718012749504159e-02
6.994999999999659934e+00 1.869102246907402079e-02 -1.465673434786504171e-02
7.004999999999657945e+00 1.867215309270430640e-02 -1.526134741696537692e-02
7.014999999999657732e+00 1.862909605939809532e-02 -1.581153285584761120e-02
7.024999999999659295e+00 1.855868431845275612e-02 -1.630840242103846413e-02
7.034999999999659082e+00 1.846546719262788169e-02 -1.675079371520923899e-02
7.044999999999657092e+00 1.835339536028381818e-02 -1.713494151541229693e-02
7.054999999999656879e+00 1.822797119515503356e-02 -1.746523148897044520e-02
7.064999999999658442e+00 1.809626146662334303e-02 -1.774511458039983863e-02
7.074999999999658229e+00 1.796674418942799389e-02 -1.797859446578507076e-02
7.084999999999656239e+00 1.784899423847144395e-02 -1.816578959150453448e-02
7.094999999999656026e+00 1.775322849415205892e-02 -1.831974873585204278e-02
7.104999999999657589e+00 1.768974537768406088e-02 -1.843786840747145897e-02
7.114999999999657376e+00 1.766830422729135167e-02 -1.852266235650566056e-02
7.124999999999655387e+00 1.769749600309232160e-02 -1.857730147377771937e-02
7.134999999999655174e+00 1.778415774201613439e-02 -1.860350407868454486e-02
7.144999999999656737e+00 1.793287901686699617e-02 -1.859842837849666475e-02
7.154999999999656524e+00 1.814861408161954834e-02 -1.856489714332357557e-02
7.164999999999654534e+00 1.842750971763195897e-02 -1.850422284358398811e-02
7.174999999999654321e+00 1.876580115557348327e-02 -1.841863943700131068e-02
7.184999999999655884e+00 1.915843342114571107e-02 -1.831170353097670220e-02
7.194999999999655671e+00 1.959705563792567967e-02 -1.818859809444062919e-02
7.204999999999653681e+00 2.007145612108786337e-02 -1.805629613414971857e-02
7.214999999999653468e+00 2.057307068998800309e-02 -1.792355421369582966e-02
7.224999999999655032e+00 2.108510930011951029e-02 -1.780072145361749972e-02
7.234999999999654818e+00 2.160027370321171772e-02 -1.769936712123996309e-02
7.244999999999652829e+00 2.210126884777181139e-02 -1.763174733251188231e-02
7.254999999999652616e+00 2.258323623126851434e-02 -1.761014699166360553e-02
7.264999999999654179e+00 2.303327342563050995e-02 -1.764614533715644362e-02
7.274999999999653966e+00 2.344505570563186481e-02 -1.774986115998583580e-02
7.284999999999651976e+00 2.381327858612153348e-02 -1.793221037216842853e-02
7.294999999999651763e+00 2.413577490712511334e-02 -1.819382721189984065e-02
7.304999999999653326e+00 2.441171461036018009e-02 -1.854022562837815205e-02
7.314999999999653113e+00 2.464159154844353106e-02 -1.896767328500637007e-02
7.324999999999651124e+00 2.483050071759441632e-02 -1.947216484158938860e-02
7.334999999999650910e+00 2.498182102828233608e-02 -2.004524308290817763e-02
7.344999999999652474e+00 2.510416286353938514e-02 -2.067828732318757745e-02
7.354999999999652260e+00 2.520988759786448735e-02 -2.135255188063628698e-02
7.364999999999650271e+00 2.530546488191462440e-02 -2.205395199067602258e-02
7.374999999999650058e+00 2.540541367606475795e-02 -2.276816635575884540e-02
7.384999999999651621e+00 2.552344601598171073e-02 -2.347443663740937658e-02
7.394999999999651408e+00 2.567414520142185727e-02 -2.415428919858065779e-02
7.404999999999649418e+00 2.587407815834669861e-02 -2.479506799776811515e-02
7.414999999999649205e+00 2.613611657035631169e-02 -2.538123476682389162e-02
7.424999999999650768e+00 2.647598775907385182e-02 -2.590118627939218959e-02
7.434999999999650555e+00 2.691035786905855709e-02 -2.634624507381432001e-02
7.444999999999648566e+00 2.744772454221113683e-02 -2.671199765535011914e-02
7.454999999999648352e+00 2.810007245914035445e-02 -2.699814803448425532e-02
7.464999999999649916e+00 2.887266332217239967e-02 -2.720338271562374594e-02
7.474999999999649702e+00 2.977163369657216674e-02 -2.733724643762804052e-02
7.484999999999647713e+00 3.079549764496907621e-02 -2.740425230790945188e-02
7.494999999999647500e+00 3.194008640658015791e-02 -2.741877451567902024e-02
7.504999999999649063e+00 3.319694648131443077e-02 -2.739608917545586012e-02
7.514999999999648850e+00 3.455342050340383386e-02 -2.735539175647582963e-02
7.524999999999646860e+00 3.599293289326389866e-02 -2.731401844565213219e-02
7.534999999999646647e+00 3.749844882582022837e-02 -2.729388335053428358e-02
7.544999999999648210e+00 3.904268172057719088e-02 -2.731646180794842366e-02
7.554999999999647997e+00 4.060305683889138539e-02 -2.740300800272229415e-02
7.564999999999646008e+00 4.215551145605894029e-02 -2.757374074284565241e-02
7.574999999999645794e+00 4.367222089157554721e-02 -2.784999129653503019e-02
7.584999999999647358e+00 4.512963828715577802e-02 -2.824294225925421883e-02
7.594999999999647144e+00 4.650509457412743686e-02 -2.876505252895311324e-02
7.604999999999645155e+00 4.777857893178014820e-02 -2.942942146001535642e-02
7.614999999999644942e+00 4.893336807713494219e-02 -3.023613710259425574e-02
7.624999999999646505e+00 4.995646381959022858e-02 -3.118968780500349508e-02
7.634999999999646292e+00 5.083832316398413653e-02 -3.227832629087955263e-02
7.644999999999644302e+00 5.157624992439893696e-02 -3.349352605505773878e-02
7.654999999999644089e+00 5.216713350916569319e-02 -3.482017474582002614e-02
7.664999999999645652e+00 5.261621224964951882e-02 -3.623903946101598994e-02
7.674999999999645439e+00 5.292412122894321613e-02 -3.772741687601501026e-02
7.684999999999643450e+00 5.310042461776555422e-02 -3.926140444080671033e-02
7.694999999999643236e+00 5.315433584562923724e-02 -4.081154825572611000e-02
7.704999999999644800e+00 5.309403487733296845e-02 -4.235084197409774709e-02
7.714999999999644587e+00 5.293462882705361749e-02 -4.385134898363284017e-02
7.724999999999642597e+00 5.268343588552813761e-02 -4.528905011110945927e-02
7.734999999999642384e+00 5.234998673058101348e-02 -4.663418620543560017e-02
7.744999999999643947e+00 5.194272454454993554e-02 -4.786758595681284145e-02
7.754999999999643734e+00 5.147179357926257720e-02 -4.897036877306580605e-02
7.764999999999641744e+00 5.094151165402197035e-02 -4.992297260747817489e-02
7.774999999999641531e+00 5.035415252322891083e-02 -5.071528956827354995e-02
7.784999999999643094e+00 4.971569744186929429e-02 -5.133920922929406661e-02
7.794999999999642881e+00 4.903000591249265239e-02 -5.178865332055654358e-02
7.804999999999640892e+00 4.830022661716756871e-02 -5.206810769593386845e-02
7.814999999999640679e+00 4.752916932406986428e-02 -5.217979310282710309e-02
7.824999999999642242e+00 4.671860319175324266e-02 -5.213162312520301656e-02
7.834999999999642029e+00 4.587767795715243929e-02 -5.193053784402539008e-02
7.844999999999640039e+00 4.501198677214920257e-02 -5.159000668160731995e-02
7.854999999999639826e+00 4.412371501591903777e-02 -5.113359716483768802e-02
7.864999999999641389e+00 4.322286612017234991e-02 -5.057192547055375242e-02
7.874999999999641176e+00 4.232009400206132588e-02 -4.992681482956755346e-02
7.884999999999639186e+00 4.142331749932356977e-02 -4.921924940284815725e-02
7.894999999999638973e+00 4.054457497848910907e-02 -4.847236681066788982e-02
7.904999999999640536e+00 3.969841386017572415e-02 -4.770574476240478645e-02
7.914999999999640323e+00 3.889210281788890722e-02 -4.694496877250321082e-02
7.924999999999638334e+00 3.813944038445087753e-02 -4.620640473251444447e-02
7.934999999999638121e+00 3.745180899664505431e-02 -4.551090733989585774e-02
7.944999999999639684e+00 3.684132172734888577e-02 -4.487712786166576928e-02
7.954999999999639471e+00 3.631529536492406063e-02 -4.432466888187842902e-02
7.964999999999637481e+00 3.588405250410617309e-02 -4.386485241702185039e-02
7.974999999999637268e+00 3.555355563773002214e-02 -4.350943035907221118e-02
7.984999999999638831e+00 3.533350563471613498e-02 -4.326740107984299033e-02
7.994999999999638618e+00 3.522153896858798428e-02 -4.314485149934078195e-02
